Motif,NL/AD,NL/MCI,MCI/CONV,AD/CONV,NL/ER(NL),NL/DD(NL),AD/DD(AD),AD/ER(AD)
10975,0.0648,0.0682,0.1082,0.1518,0.0002,0.0,0.0,0.0684
51767,0.3506,0.1786,0.2374,0.1122,0.0,0.0,0.0,0.0
52925,0.359,0.3562,0.286,0.2358,0.0002,0.0134,0.0928,0.0002
52926,0.2074,0.4902,0.4586,0.2182,0.0002,0.0034,0.0152,0.0002
52923,0.4754,0.2416,0.1824,0.4916,0.0002,0.0,0.0006,0.002
100715,0.3526,0.1076,0.3898,0.341,0.0,0.0,0.0,0.0
26494,0.4434,0.2836,0.3134,0.2164,0.0002,0.206,0.1536,0.0002
100716,0.1218,0.1444,0.4366,0.3446,0.0718,0.0,0.0,0.23
135597,0.0384,0.0498,0.1544,0.3864,0.0,0.0,0.0,0.0
830159,0.1684,0.2198,0.2622,0.0618,0.0002,0.2644,0.3154,0.0002
830158,0.2302,0.1466,0.308,0.222,0.0002,0.0052,0.0872,0.0002
697343,0.3574,0.3228,0.317,0.4882,0.1118,0.0348,0.2526,0.0688
51949,0.4302,0.0168,0.204,0.1238,0.0002,0.0058,0.099,0.0002
2271,0.3746,0.2436,0.342,0.299,0.0002,0.0,0.0,0.0014
38623,0.4726,0.1368,0.1228,0.3568,0.0002,0.091,0.3762,0.0002
2279,0.2256,0.356,0.2596,0.2392,0.0002,0.0556,0.1236,0.0002
550460,0.0428,0.1078,0.4772,0.2026,0.0886,0.0,0.0,0.014
43519,0.2726,0.1034,0.2676,0.4544,0.0002,0.0444,0.1418,0.0074
418779,0.355,0.415,0.3832,0.1304,0.0008,0.3878,0.3978,0.0038
139837,0.405,0.1502,0.0162,0.0878,0.0002,0.0108,0.2054,0.0572
41915,0.332,0.3488,0.278,0.1478,0.0002,0.0058,0.295,0.0002
281311,0.4928,0.3888,0.3868,0.331,0.0002,0.4878,0.0976,0.0002
281310,0.466,0.3254,0.2728,0.357,0.0054,0.0,0.0,0.0032
41911,0.4144,0.4318,0.3854,0.4294,0.4014,0.0,0.0,0.4892
17535,0.3648,0.3594,0.3396,0.4404,0.1594,0.003,0.0,0.3206
281319,0.1368,0.195,0.1928,0.038,0.292,0.0,0.0,0.0882
158414,0.126,0.2726,0.2232,0.2038,0.063,0.0,0.0118,0.0186
535791,0.3758,0.4908,0.1858,0.3424,0.0002,0.0748,0.0814,0.0002
10623,0.0274,0.0442,0.2126,0.1796,0.0002,0.2818,0.0,0.1212
33449,0.1298,0.2646,0.2844,0.1474,0.0,0.0,0.0,0.0
535223,0.4354,0.4016,0.4186,0.353,0.008,0.0,0.0,0.0548
33443,0.432,0.071,0.1578,0.2936,0.1538,0.0,0.0,0.2564
33193,0.3996,0.1318,0.3506,0.1732,0.0,0.0,0.0,0.0
535229,0.2524,0.2048,0.4166,0.488,0.0968,0.0,0.0,0.2818
33446,0.4126,0.064,0.066,0.4818,0.0,0.0,0.0,0.0
33445,0.0034,0.345,0.0672,0.1692,0.0,0.0,0.0,0.0
17759,0.3058,0.3746,0.045,0.0664,0.0922,0.0,0.0,0.323
17758,0.3714,0.3232,0.0236,0.1986,0.4368,0.0,0.0,0.37
268735,0.1292,0.0326,0.0162,0.0428,0.0096,0.0,0.0018,0.0148
17755,0.0102,0.4604,0.0002,0.1618,0.0002,0.0002,0.0002,0.0002
36541,0.2848,0.158,0.3634,0.2768,0.0002,0.0,0.0002,0.0002
36015,0.368,0.0666,0.4656,0.1308,0.0002,0.0,0.0,0.0002
36014,0.2686,0.0002,0.0016,0.4594,0.0002,0.067,0.088,0.0002
36011,0.3034,0.304,0.446,0.485,0.0002,0.0,0.0,0.0002
560286,0.2504,0.2164,0.408,0.2244,0.0796,0.0,0.0,0.2906
34943,0.353,0.3622,0.295,0.0702,0.0002,0.0666,0.0598,0.0002
7326,0.181,0.387,0.329,0.1004,0.0002,0.0,0.004,0.0002
7327,0.3362,0.3428,0.2084,0.0614,0.0066,0.0,0.0,0.004
7323,0.2276,0.1252,0.0404,0.406,0.0,0.0,0.0,0.0
83263,0.0858,0.2056,0.3048,0.173,0.0,0.0,0.0,0.4034
695454,0.3534,0.2174,0.4346,0.1474,0.0118,0.0,0.0094,0.0042
532878,0.0214,0.1666,0.0194,0.2044,0.0,0.0,0.0,0.0
699598,0.1968,0.1246,0.4032,0.3818,0.0002,0.0972,0.397,0.0002
537579,0.0296,0.0318,0.1492,0.1828,0.0002,0.0002,0.1918,0.0002
537575,0.1622,0.4766,0.174,0.1042,0.0008,0.0004,0.013,0.0314
33991,0.1128,0.1166,0.34,0.4034,0.0,0.0,0.0,0.0
33990,0.4692,0.1612,0.1378,0.3746,0.0,0.0,0.0,0.0
33993,0.42,0.0582,0.1578,0.21,0.0,0.0,0.0,0.0
33223,0.0194,0.2956,0.4134,0.1022,0.0002,0.0994,0.0136,0.3602
33994,0.4688,0.4066,0.2848,0.2582,0.0,0.0,0.0,0.0
33997,0.4738,0.0438,0.0684,0.4614,0.0024,0.0,0.0,0.0124
149661,0.353,0.3008,0.3544,0.3916,0.0,0.0,0.0,0.0
33999,0.4114,0.339,0.174,0.074,0.0164,0.0,0.0,0.0054
33998,0.4724,0.0876,0.2434,0.332,0.0342,0.0,0.0,0.025
269023,0.1438,0.36,0.2748,0.42,0.0002,0.0,0.0,0.0256
269022,0.4676,0.2306,0.0696,0.2474,0.0,0.0,0.0,0.0008
269021,0.0146,0.123,0.389,0.2006,0.0002,0.0002,0.0034,0.0002
76509,0.456,0.0642,0.2088,0.3822,0.0018,0.0,0.0,0.0052
15454,0.2038,0.0886,0.3276,0.4224,0.0002,0.0026,0.0504,0.0002
34415,0.2294,0.0768,0.313,0.125,0.0002,0.0002,0.0146,0.0002
34414,0.4494,0.2018,0.3776,0.205,0.0002,0.0,0.0024,0.0002
34411,0.2312,0.0626,0.1972,0.4112,0.0002,0.0008,0.0222,0.0002
8621,0.3236,0.4652,0.0556,0.041,0.0,0.0,0.0,0.0
109295,0.2218,0.1442,0.392,0.3098,0.0002,0.0002,0.0002,0.0002
34412,0.1156,0.2048,0.1856,0.3404,0.0084,0.0,0.0,0.0
298734,0.0794,0.2232,0.2394,0.0146,0.0002,0.0,0.1838,0.0002
298733,0.3552,0.2082,0.2,0.2402,0.0002,0.1884,0.2672,0.0002
273566,0.1782,0.4808,0.377,0.3866,0.0238,0.0,0.0,0.326
541421,0.3504,0.1584,0.4814,0.167,0.439,0.0,0.0,0.3316
541422,0.3866,0.3936,0.4204,0.4542,0.0002,0.0002,0.0002,0.0002
541423,0.4278,0.0502,0.454,0.089,0.0066,0.0,0.0,0.0176
136619,0.0062,0.2786,0.3194,0.1462,0.0002,0.0002,0.0002,0.0002
159422,0.2768,0.2608,0.429,0.2674,0.2482,0.0,0.0022,0.079
543451,0.4594,0.1966,0.4492,0.1544,0.1012,0.0,0.0,0.1176
9983,0.3994,0.387,0.469,0.475,0.0002,0.3108,0.2254,0.0002
829917,0.4534,0.0148,0.2036,0.4506,0.0064,0.003,0.0316,0.0118
280685,0.303,0.076,0.4558,0.1476,0.0,0.0,0.0,0.002
562655,0.3318,0.3158,0.2662,0.442,0.02,0.0,0.0016,0.1406
86911,0.3464,0.4262,0.0846,0.4272,0.2368,0.0002,0.0,0.2818
414,0.2612,0.4374,0.0516,0.011,0.0,0.0,0.0,0.0
415,0.4894,0.3982,0.3228,0.227,0.0002,0.0018,0.0,0.0006
413,0.173,0.3642,0.3802,0.1124,0.0,0.0,0.0,0.0056
1387,0.2478,0.1656,0.0326,0.4258,0.0002,0.0,0.0,0.0
551258,0.3154,0.498,0.0894,0.2492,0.379,0.0,0.0,0.0368
551254,0.256,0.4424,0.28,0.4654,0.0,0.0,0.0,0.0
551255,0.0666,0.2164,0.2652,0.142,0.018,0.0,0.0,0.3698
551251,0.1038,0.4148,0.0002,0.0436,0.0002,0.0002,0.0008,0.0002
603117,0.273,0.0668,0.0414,0.474,0.0086,0.3756,0.0082,0.02
567933,0.4732,0.3906,0.2828,0.4036,0.0002,0.495,0.4916,0.0014
567931,0.2594,0.0018,0.3948,0.131,0.0002,0.0002,0.0316,0.0002
567934,0.3134,0.306,0.3594,0.2926,0.0002,0.0068,0.262,0.0002
567935,0.4152,0.1356,0.4528,0.1742,0.0132,0.0006,0.0862,0.022
533081,0.229,0.1958,0.0354,0.3906,0.0,0.0,0.0,0.0
165758,0.3736,0.4032,0.2896,0.4408,0.0002,0.1198,0.275,0.0002
266597,0.1634,0.076,0.0626,0.2988,0.0002,0.0,0.0432,0.1174
542796,0.3698,0.3548,0.4172,0.3314,0.0,0.0,0.0,0.0
118495,0.3328,0.105,0.1812,0.298,0.0002,0.2198,0.1428,0.0002
118494,0.4866,0.0758,0.0966,0.4006,0.0002,0.001,0.101,0.0006
118493,0.2968,0.3448,0.4668,0.4262,0.0002,0.4456,0.4488,0.0002
19179,0.3506,0.0936,0.2528,0.111,0.0002,0.0012,0.0472,0.0002
91854,0.0074,0.058,0.4442,0.148,0.0002,0.3354,0.0214,0.0008
838267,0.1168,0.2434,0.237,0.1174,0.002,0.1048,0.0026,0.0776
170590,0.4,0.0722,0.4142,0.2426,0.0,0.0,0.0,0.0016
19175,0.4732,0.332,0.3726,0.3188,0.0002,0.0,0.0,0.0002
281819,0.2284,0.1864,0.467,0.1376,0.2392,0.0,0.0,0.27
575847,0.3066,0.2816,0.2186,0.2834,0.208,0.0,0.0,0.4278
116430,0.287,0.2144,0.3076,0.339,0.0002,0.0002,0.0136,0.0002
35453,0.3542,0.3998,0.39,0.4458,0.0002,0.36,0.0034,0.0002
282350,0.2998,0.1144,0.403,0.1554,0.0002,0.3122,0.1264,0.0002
35451,0.0944,0.485,0.2674,0.2972,0.0002,0.2372,0.2822,0.0002
35454,0.0476,0.441,0.0188,0.4586,0.0024,0.0,0.0,0.4048
35455,0.4216,0.4464,0.174,0.1736,0.0002,0.3384,0.3686,0.0002
51623,0.0512,0.3974,0.2906,0.1674,0.0002,0.0,0.0,0.0286
838083,0.3554,0.1734,0.37,0.4162,0.4486,0.0,0.0,0.2286
633581,0.427,0.1286,0.0374,0.2076,0.0602,0.0,0.0004,0.0574
547967,0.1082,0.3984,0.2942,0.434,0.245,0.0,0.0014,0.0184
148329,0.159,0.4332,0.476,0.2442,0.003,0.0,0.0366,0.1284
148325,0.4296,0.3702,0.4022,0.3936,0.0,0.0,0.0,0.0
148326,0.2994,0.2568,0.0356,0.322,0.0002,0.0002,0.0002,0.0002
36223,0.4404,0.1504,0.4492,0.247,0.0002,0.215,0.4872,0.0002
559263,0.1278,0.3166,0.4348,0.2356,0.0,0.0,0.0,0.0
559262,0.2224,0.1588,0.2476,0.2184,0.0,0.0,0.0,0.0
559261,0.2414,0.321,0.1708,0.1894,0.0,0.0,0.0,0.0
558028,0.0204,0.1048,0.0724,0.3702,0.0002,0.0002,0.0002,0.0002
99228,0.2882,0.1182,0.3252,0.4846,0.0788,0.0,0.0,0.0
16837,0.3796,0.2646,0.3122,0.1044,0.0,0.0,0.0718,0.0
539259,0.4968,0.3092,0.1594,0.1786,0.2352,0.0,0.0,0.2048
16835,0.0008,0.2264,0.0372,0.1398,0.0,0.209,0.0238,0.0
550615,0.4294,0.3176,0.203,0.2292,0.0004,0.0,0.0582,0.0062
539255,0.4812,0.2506,0.3146,0.1656,0.0986,0.0,0.0008,0.123
16839,0.4746,0.221,0.2452,0.4564,0.0,0.0,0.0,0.0
6350,0.1586,0.4906,0.3114,0.3108,0.364,0.0,0.0,0.0244
6351,0.1926,0.3186,0.0238,0.2238,0.0002,0.0,0.0,0.0002
117342,0.005,0.2562,0.3094,0.0298,0.0002,0.0778,0.0,0.0122
117343,0.068,0.261,0.2336,0.0696,0.0002,0.0662,0.1038,0.0002
269518,0.066,0.0906,0.3486,0.4906,0.0002,0.0002,0.0002,0.0002
166045,0.3278,0.4468,0.172,0.0434,0.0,0.0,0.0,0.0
166046,0.3988,0.4086,0.0782,0.3462,0.0,0.0,0.0,0.0
574395,0.0854,0.0734,0.0928,0.2006,0.0002,0.0002,0.0002,0.0002
574399,0.4976,0.0384,0.1366,0.4716,0.0002,0.0078,0.3742,0.0188
539038,0.2394,0.0386,0.0828,0.3166,0.0958,0.0,0.0,0.0204
135788,0.0004,0.4084,0.0672,0.0298,0.1748,0.1734,0.0108,0.0
84077,0.0634,0.3088,0.1332,0.4808,0.0,0.0,0.0,0.0
546159,0.3442,0.4174,0.0828,0.0692,0.3064,0.0,0.0,0.1086
546158,0.4558,0.0632,0.3088,0.2124,0.0334,0.0,0.0,0.071
33052,0.2398,0.4596,0.1644,0.48,0.0002,0.0002,0.0002,0.0002
546151,0.332,0.4858,0.4222,0.4462,0.3488,0.0,0.0,0.2012
33055,0.033,0.3122,0.0694,0.437,0.0002,0.1226,0.2364,0.0002
542878,0.3148,0.0246,0.2672,0.1668,0.0,0.0,0.0,0.0
542873,0.0348,0.2668,0.1388,0.4382,0.0,0.0,0.0,0.0
542877,0.4354,0.3554,0.0868,0.1412,0.0,0.0,0.0,0.0
546487,0.1718,0.3952,0.2096,0.4764,0.4394,0.0,0.0532,0.1492
182135,0.3442,0.2416,0.2746,0.35,0.0002,0.189,0.3446,0.0002
531647,0.1238,0.3198,0.2928,0.2296,0.001,0.0,0.0,0.1656
3227,0.1202,0.1404,0.4992,0.4048,0.0,0.0,0.0,0.0
164509,0.4298,0.0112,0.1672,0.0036,0.0,0.0,0.0,0.0
13277,0.214,0.0128,0.1664,0.4306,0.0002,0.0002,0.093,0.0002
295611,0.0794,0.1372,0.4388,0.4522,0.0,0.0,0.0,0.0
13271,0.2404,0.0806,0.342,0.1676,0.3528,0.0,0.0,0.3354
13279,0.417,0.423,0.4456,0.3354,0.0002,0.121,0.2938,0.0002
528979,0.1294,0.4606,0.47,0.1352,0.0002,0.0008,0.0058,0.0002
538343,0.2808,0.0196,0.0124,0.1536,0.0214,0.0,0.0,0.111
3327,0.3852,0.3964,0.2328,0.3868,0.0002,0.009,0.002,0.0002
34886,0.4184,0.33,0.4146,0.3252,0.0,0.0,0.0006,0.0
562791,0.0674,0.0556,0.0056,0.2512,0.0002,0.0002,0.0002,0.0002
562799,0.028,0.052,0.1024,0.1294,0.0002,0.4794,0.003,0.0426
280219,0.3926,0.4662,0.4182,0.4986,0.0,0.0,0.0,0.0
87639,0.1608,0.4148,0.4804,0.2108,0.002,0.0,0.12,0.0042
699101,0.4912,0.347,0.3798,0.4942,0.0002,0.4146,0.4072,0.0002
248814,0.3388,0.4022,0.4686,0.3578,0.0002,0.0002,0.0002,0.0002
156526,0.3122,0.376,0.1402,0.3062,0.4016,0.0,0.0,0.3158
136555,0.4292,0.1124,0.1798,0.4824,0.1962,0.0,0.0,0.3314
169310,0.4458,0.4928,0.4722,0.4332,0.0002,0.0008,0.0228,0.0002
27702,0.0084,0.1292,0.4922,0.0288,0.0,0.0,0.0,0.0
76190,0.4006,0.3152,0.483,0.2604,0.0002,0.0002,0.004,0.0002
27706,0.0846,0.0186,0.3844,0.4224,0.0,0.0,0.0,0.0
87758,0.3004,0.415,0.4922,0.3764,0.3038,0.0,0.0,0.0374
25966,0.1174,0.172,0.228,0.2838,0.0,0.0,0.0,0.0
6510,0.3156,0.4582,0.262,0.3714,0.0002,0.0,0.002,0.0002
6511,0.4226,0.2184,0.2668,0.4884,0.0002,0.019,0.2892,0.0002
35131,0.2524,0.3268,0.314,0.4402,0.2842,0.0,0.0,0.0008
174574,0.0496,0.0256,0.1148,0.1464,0.0008,0.0,0.0,0.15
174573,0.4372,0.0672,0.074,0.3302,0.0458,0.0,0.0,0.0628
550342,0.4534,0.2622,0.319,0.479,0.0,0.0,0.0,0.0
267675,0.3736,0.1596,0.152,0.4358,0.0008,0.0,0.0,0.0006
267676,0.2186,0.3306,0.4622,0.3946,0.0,0.0,0.0,0.0
560109,0.3924,0.4964,0.4462,0.4626,0.173,0.0,0.0,0.1268
74731,0.491,0.1476,0.2348,0.4234,0.3268,0.0,0.0,0.3646
76991,0.152,0.3644,0.3894,0.0764,0.0112,0.0,0.0234,0.0008
564959,0.0728,0.0156,0.09,0.2128,0.123,0.0,0.0278,0.0062
35415,0.4014,0.0804,0.3152,0.2594,0.0212,0.0,0.0014,0.0276
541217,0.0618,0.2814,0.3112,0.084,0.0002,0.0002,0.0002,0.0002
541740,0.4798,0.1124,0.075,0.3846,0.0002,0.291,0.335,0.0002
541215,0.322,0.137,0.432,0.1946,0.0,0.0,0.0,0.0
541214,0.3334,0.4532,0.3322,0.467,0.0,0.0,0.0,0.0
92622,0.1048,0.2564,0.301,0.1312,0.0214,0.0,0.0,0.4752
541218,0.344,0.4512,0.4202,0.4036,0.0002,0.0002,0.0002,0.0002
145133,0.446,0.284,0.382,0.4768,0.0336,0.0,0.0,0.1054
576703,0.4016,0.452,0.4328,0.4742,0.0002,0.0002,0.0338,0.0232
531003,0.0966,0.4222,0.4924,0.1216,0.0002,0.0002,0.0002,0.0002
576707,0.1042,0.0414,0.4322,0.4482,0.0002,0.0002,0.009,0.0002
531007,0.3228,0.4344,0.4106,0.4958,0.1252,0.0,0.0,0.348
19619,0.34,0.133,0.0824,0.452,0.0,0.0,0.0,0.0
576709,0.078,0.119,0.4338,0.4736,0.0002,0.0,0.0,0.0002
19615,0.4468,0.0446,0.0502,0.4162,0.4852,0.0,0.0,0.4958
19611,0.0406,0.366,0.2912,0.1042,0.0,0.0,0.0,0.0
182734,0.267,0.0882,0.4506,0.3992,0.0002,0.0144,0.0912,0.0002
42478,0.4748,0.0988,0.187,0.413,0.0002,0.174,0.2776,0.0002
315101,0.3458,0.1086,0.3714,0.3798,0.0002,0.0206,0.089,0.0002
315102,0.4954,0.0374,0.1332,0.403,0.0002,0.491,0.491,0.0194
273049,0.411,0.1224,0.3022,0.3094,0.0002,0.0006,0.3872,0.0002
100735,0.4926,0.245,0.2022,0.3034,0.0164,0.0,0.0002,0.0066
273046,0.0294,0.2674,0.0694,0.2476,0.0,0.0,0.0,0.0
10990,0.4616,0.1866,0.4136,0.289,0.0002,0.0002,0.0002,0.0002
273045,0.2792,0.4496,0.0846,0.2564,0.0,0.0,0.0,0.0
531051,0.0402,0.0284,0.2106,0.2802,0.0002,0.0002,0.0002,0.0002
50877,0.308,0.4606,0.254,0.3348,0.0002,0.0016,0.0092,0.0002
35223,0.0042,0.1614,0.0882,0.3392,0.0002,0.0002,0.0002,0.0002
2213,0.13,0.2704,0.202,0.47,0.0002,0.0002,0.0002,0.0002
2214,0.0886,0.4858,0.0144,0.293,0.0,0.0,0.0,0.0
270636,0.0818,0.1112,0.064,0.1084,0.0044,0.0002,0.0002,0.4264
532933,0.2848,0.0766,0.4522,0.163,0.012,0.0,0.384,0.0688
297117,0.2184,0.1164,0.0904,0.0254,0.0,0.0,0.0,0.0
17519,0.4576,0.2992,0.3156,0.2578,0.0002,0.1506,0.0236,0.0002
17518,0.3228,0.2216,0.421,0.4718,0.0002,0.0508,0.0188,0.0002
17513,0.0512,0.0852,0.1978,0.4088,0.0002,0.0002,0.0002,0.0002
17517,0.1944,0.202,0.154,0.2146,0.1248,0.0,0.0,0.356
281662,0.2482,0.3394,0.343,0.2024,0.1228,0.0,0.0002,0.1332
576682,0.2904,0.0708,0.2856,0.434,0.0002,0.0002,0.0002,0.0002
547518,0.311,0.4162,0.4624,0.307,0.4028,0.0,0.001,0.0702
547519,0.1674,0.2654,0.236,0.372,0.0022,0.0052,0.018,0.0196
304590,0.0228,0.0632,0.4644,0.1678,0.0,0.0,0.0,0.0058
4510,0.3474,0.3748,0.1284,0.0724,0.0284,0.0,0.0,0.1954
547511,0.1904,0.2134,0.3226,0.4062,0.4278,0.0,0.0004,0.1124
547517,0.1526,0.2824,0.267,0.4968,0.0002,0.4866,0.0724,0.001
547515,0.0952,0.1792,0.477,0.3856,0.0002,0.0002,0.0002,0.0002
152526,0.255,0.0982,0.1448,0.2962,0.0002,0.3786,0.4988,0.0012
9421,0.1976,0.0818,0.3052,0.1028,0.0794,0.0,0.0,0.0116
181741,0.2298,0.3798,0.448,0.3086,0.009,0.0,0.0,0.0712
9423,0.245,0.0324,0.3834,0.1466,0.0,0.0,0.0,0.0
9422,0.2466,0.295,0.1392,0.4718,0.2648,0.0,0.0,0.0668
117871,0.1208,0.1578,0.3752,0.493,0.0002,0.0056,0.0446,0.0002
17775,0.2892,0.4396,0.0564,0.0208,0.4706,0.0,0.0,0.1
17774,0.354,0.1872,0.3958,0.288,0.0982,0.0,0.0,0.3076
181215,0.4378,0.071,0.4486,0.4182,0.0702,0.0,0.0124,0.0668
17771,0.0222,0.3252,0.0502,0.484,0.0,0.0,0.0,0.0
181742,0.0236,0.015,0.3494,0.319,0.0002,0.0002,0.0002,0.0002
153213,0.4492,0.2488,0.381,0.1482,0.0026,0.0,0.0086,0.0228
824734,0.1598,0.1106,0.3378,0.3848,0.0002,0.0024,0.0066,0.0002
72875,0.219,0.2438,0.0684,0.4136,0.0002,0.0002,0.0002,0.0002
100987,0.2982,0.1846,0.1768,0.0844,0.0486,0.0,0.0024,0.0852
36567,0.3526,0.1976,0.1526,0.24,0.002,0.0,0.0002,0.0002
139677,0.1816,0.0138,0.4662,0.2326,0.0,0.0,0.0,0.0
139678,0.4578,0.312,0.4018,0.4856,0.1496,0.0,0.0022,0.1208
139679,0.3862,0.058,0.2626,0.2342,0.0,0.0,0.0,0.0
270892,0.061,0.1982,0.468,0.252,0.0002,0.0002,0.0002,0.0002
547166,0.1058,0.3722,0.162,0.0324,0.0182,0.0,0.0,0.2768
828395,0.4126,0.185,0.3942,0.1676,0.0034,0.003,0.0848,0.0032
33422,0.2428,0.2572,0.2792,0.4018,0.0,0.0,0.0,0.0
33427,0.0584,0.2074,0.1472,0.099,0.0926,0.0004,0.0418,0.1254
566622,0.1802,0.0684,0.2692,0.4938,0.4116,0.0,0.0,0.0
33429,0.0018,0.463,0.0042,0.293,0.0,0.0,0.0,0.0
168830,0.2066,0.406,0.4364,0.2034,0.285,0.0,0.0,0.0882
71342,0.2396,0.413,0.3236,0.48,0.0002,0.0002,0.005,0.0002
698999,0.3494,0.2604,0.2188,0.431,0.0002,0.1958,0.0774,0.0002
175293,0.2354,0.041,0.196,0.194,0.0424,0.0,0.0042,0.0838
295403,0.1688,0.401,0.462,0.3272,0.0,0.0,0.0,0.0
290167,0.2908,0.0948,0.1932,0.4672,0.0002,0.4112,0.0442,0.0002
539758,0.3196,0.0738,0.181,0.2476,0.0002,0.0002,0.003,0.0002
18399,0.42,0.158,0.0912,0.057,0.0002,0.4436,0.4532,0.0002
147885,0.2114,0.0596,0.3232,0.4924,0.0,0.0,0.0,0.0
18391,0.473,0.0958,0.1676,0.494,0.0002,0.0718,0.1628,0.0002
18395,0.0032,0.3322,0.019,0.0006,0.0002,0.0,0.2478,0.0002
37742,0.1462,0.347,0.0012,0.079,0.0002,0.0008,0.0172,0.0002
18397,0.0302,0.4616,0.2538,0.3548,0.0002,0.0002,0.0002,0.0002
529723,0.2574,0.283,0.3642,0.3764,0.0022,0.0,0.0014,0.067
8601,0.262,0.4708,0.3742,0.413,0.0,0.0,0.0,0.0
8606,0.2226,0.0974,0.0182,0.06,0.0,0.0,0.0,0.0
8607,0.1448,0.3838,0.3488,0.0728,0.0,0.0,0.0,0.0
8605,0.44,0.181,0.1328,0.355,0.0,0.0,0.0,0.0
212174,0.0422,0.397,0.093,0.3738,0.0002,0.0002,0.0002,0.0002
272493,0.1016,0.4888,0.1424,0.487,0.0,0.0,0.0,0.0
182894,0.3548,0.347,0.227,0.2408,0.0002,0.0002,0.0162,0.0002
829933,0.3884,0.2696,0.295,0.1618,0.0076,0.0,0.0472,0.006
829934,0.159,0.0674,0.037,0.1,0.0184,0.0002,0.0286,0.0816
562638,0.287,0.4308,0.3128,0.106,0.2812,0.0,0.0,0.117
11007,0.4724,0.3388,0.405,0.479,0.0002,0.2216,0.3958,0.0002
108271,0.398,0.491,0.0794,0.072,0.0002,0.0002,0.0002,0.0002
76527,0.4012,0.3458,0.4628,0.4136,0.0002,0.0002,0.0002,0.0002
76526,0.138,0.1076,0.3964,0.4026,0.0002,0.0002,0.0002,0.0002
76525,0.4364,0.396,0.2718,0.3332,0.0002,0.0,0.0282,0.0002
76523,0.4106,0.4366,0.4212,0.3252,0.0002,0.035,0.0196,0.0002
72863,0.1128,0.3828,0.385,0.2144,0.0002,0.002,0.4766,0.0002
278989,0.368,0.406,0.2608,0.4822,0.0002,0.0002,0.0002,0.0002
430,0.2552,0.1428,0.0274,0.4558,0.0002,0.0002,0.0022,0.0002
431,0.4432,0.094,0.0392,0.3416,0.0002,0.0002,0.0004,0.0002
551278,0.1066,0.3744,0.4658,0.086,0.134,0.0,0.0,0.0004
551279,0.2936,0.3182,0.3696,0.4248,0.0002,0.4998,0.0838,0.0006
551270,0.1026,0.1794,0.4778,0.2974,0.0002,0.0002,0.0056,0.0002
551271,0.0086,0.3156,0.0066,0.3766,0.0002,0.0002,0.0002,0.0002
551274,0.0098,0.3812,0.2476,0.3328,0.0,0.0,0.0,0.0
551276,0.0512,0.4,0.1604,0.3612,0.075,0.0,0.0,0.0402
19111,0.0406,0.2354,0.4874,0.2448,0.0,0.0,0.0,0.0
19110,0.2702,0.2964,0.1672,0.221,0.001,0.0,0.0,0.0
19113,0.3182,0.1098,0.1718,0.2544,0.0002,0.0018,0.0034,0.0002
19115,0.3408,0.0424,0.2152,0.2174,0.0002,0.0002,0.0018,0.0002
19114,0.1576,0.153,0.1964,0.1696,0.0002,0.0,0.0006,0.0002
19116,0.1622,0.2308,0.285,0.446,0.0,0.0,0.0,0.0
19119,0.1214,0.2284,0.3484,0.4454,0.0002,0.0,0.0002,0.0002
19118,0.0904,0.4602,0.2692,0.2296,0.0,0.0,0.0,0.0
165006,0.0758,0.1662,0.4622,0.3168,0.0,0.0,0.0,0.0
144286,0.4986,0.2942,0.4442,0.4204,0.0002,0.3016,0.2176,0.0002
83355,0.0838,0.4876,0.4126,0.3416,0.0,0.0,0.0,0.0
541007,0.3946,0.156,0.1018,0.2822,0.0,0.0,0.0,0.0
541004,0.3252,0.3192,0.2778,0.265,0.0,0.0,0.0006,0.0
35475,0.134,0.4864,0.0544,0.4004,0.0,0.0,0.0,0.0
35477,0.2234,0.1784,0.1436,0.161,0.0,0.0,0.0,0.0
35478,0.0732,0.1094,0.3628,0.4958,0.0,0.0,0.0,0.0
35479,0.1796,0.3694,0.0106,0.0316,0.0,0.0,0.0,0.0
542267,0.0384,0.3302,0.333,0.3778,0.0,0.0,0.0,0.0
26170,0.0194,0.1442,0.4484,0.2092,0.0,0.0,0.0,0.0
181726,0.4954,0.2466,0.4368,0.324,0.0002,0.0002,0.0002,0.0002
181725,0.065,0.477,0.3452,0.264,0.0582,0.0,0.0,0.2636
6895,0.1798,0.184,0.497,0.4472,0.0002,0.0002,0.0002,0.0002
43495,0.1738,0.4502,0.1048,0.2712,0.0002,0.0,0.0,0.007
2460,0.031,0.2576,0.042,0.1812,0.0002,0.1122,0.0182,0.0002
550583,0.228,0.2112,0.4156,0.4934,0.0002,0.0104,0.4136,0.0002
169693,0.2628,0.0586,0.3642,0.4758,0.0002,0.0286,0.3804,0.0002
550587,0.431,0.0674,0.262,0.3028,0.0002,0.0036,0.13,0.0002
21342,0.0722,0.0864,0.4476,0.4888,0.306,0.0,0.0,0.0
166206,0.0408,0.0582,0.4986,0.3214,0.4602,0.0,0.0,0.0
82574,0.0046,0.3658,0.3272,0.0156,0.0,0.0,0.0,0.0
166203,0.4948,0.1424,0.26,0.3742,0.0,0.0,0.0,0.0
271013,0.4124,0.3628,0.1472,0.1026,0.0002,0.0028,0.019,0.0002
2463,0.4416,0.2596,0.3454,0.3844,0.0002,0.482,0.22,0.0002
