Motif,NL/AD,NL/MCI,MCI/CONV,AD/CONV,NL/ER(NL),NL/DD(NL),AD/DD(AD),AD/ER(AD)
76974,0.0154,0.3962,0.0442,0.2744,0.0002,0.0002,0.0002,0.0002
566141,0.1208,0.2932,0.0214,0.0246,0.0016,0.0008,0.0,0.0254
72415,0.1204,0.0296,0.016,0.0298,0.0002,0.0006,0.04,0.0002
72414,0.4032,0.0668,0.1828,0.2412,0.079,0.0,0.0,0.081
279227,0.3002,0.4952,0.2692,0.0608,0.0002,0.0,0.0,0.003
273390,0.1942,0.3524,0.1188,0.439,0.0402,0.0,0.0,0.003
279229,0.2554,0.2452,0.0286,0.076,0.0,0.0,0.0,0.0106
50079,0.4476,0.0906,0.2706,0.192,0.0002,0.0,0.0,0.0002
50078,0.1138,0.2158,0.3212,0.4766,0.0002,0.0004,0.3212,0.0002
576237,0.1958,0.262,0.3986,0.4434,0.0002,0.0,0.0,0.0116
576235,0.1012,0.0702,0.3714,0.4306,0.0002,0.0002,0.0098,0.0002
559787,0.1944,0.355,0.203,0.3442,0.0002,0.0002,0.0002,0.0002
531063,0.0802,0.3174,0.428,0.0442,0.3676,0.0,0.0,0.0572
576231,0.1868,0.1988,0.4782,0.4554,0.4004,0.0,0.0,0.1382
16668,0.0,0.1774,0.0054,0.118,0.0,0.0258,0.0002,0.0
528809,0.0,0.1634,0.0276,0.2016,0.0,0.0196,0.0006,0.0
531069,0.4182,0.1394,0.1228,0.4282,0.355,0.0,0.0,0.4542
576238,0.1882,0.4556,0.3764,0.3602,0.0002,0.0008,0.0216,0.0002
546223,0.1546,0.439,0.2914,0.0678,0.0764,0.0,0.0,0.0198
149851,0.029,0.343,0.4046,0.1128,0.0,0.0,0.0,0.0
566203,0.102,0.1558,0.03,0.019,0.0002,0.0876,0.0488,0.0002
576727,0.4534,0.314,0.3374,0.393,0.061,0.0,0.0,0.0026
117406,0.1956,0.323,0.161,0.2702,0.0008,0.0,0.0,0.1986
273021,0.007,0.046,0.0064,0.0996,0.24,0.0,0.0002,0.0162
273022,0.4882,0.4244,0.4976,0.4556,0.0056,0.0,0.0,0.003
10973,0.0174,0.3114,0.4006,0.0886,0.0002,0.0,0.0,0.0002
10974,0.1104,0.0268,0.2024,0.3626,0.0002,0.0,0.0,0.0002
10975,0.4886,0.3078,0.4054,0.4446,0.0002,0.0,0.0,0.004
51767,0.258,0.0876,0.384,0.1034,0.0,0.0,0.0,0.0
52925,0.0438,0.1446,0.0334,0.4336,0.0002,0.012,0.0044,0.0002
52926,0.0058,0.1396,0.003,0.202,0.0002,0.0002,0.0004,0.0002
52923,0.0108,0.3986,0.064,0.1608,0.0002,0.0,0.0,0.0002
100715,0.3052,0.4264,0.4184,0.2606,0.0004,0.0,0.0,0.0096
26494,0.0662,0.1632,0.4096,0.362,0.0002,0.0586,0.1268,0.0002
100716,0.147,0.1294,0.0388,0.0462,0.0014,0.471,0.0018,0.0352
135597,0.0644,0.15,0.0238,0.3404,0.0,0.0006,0.0,0.0
830159,0.249,0.0986,0.3198,0.054,0.0002,0.0842,0.2128,0.0002
830158,0.3544,0.0264,0.3926,0.2736,0.0002,0.0006,0.0564,0.0002
697343,0.0816,0.385,0.0362,0.4786,0.0006,0.4122,0.0054,0.0188
51949,0.0836,0.49,0.0064,0.2344,0.0002,0.0,0.0,0.0002
2271,0.002,0.0536,0.1998,0.2234,0.0002,0.0,0.0,0.0002
38623,0.3566,0.3566,0.0658,0.23,0.0002,0.0732,0.4876,0.0002
2279,0.147,0.2686,0.3878,0.1736,0.0002,0.3488,0.3896,0.0002
550463,0.2598,0.1268,0.2006,0.0528,0.0014,0.0,0.0,0.0116
550460,0.222,0.1408,0.257,0.1682,0.0152,0.1472,0.3848,0.0008
43519,0.277,0.106,0.3164,0.4556,0.0002,0.0,0.0302,0.0002
418779,0.4016,0.2918,0.393,0.3526,0.0002,0.2804,0.1906,0.0014
139837,0.2026,0.1238,0.4644,0.1196,0.0932,0.0632,0.4996,0.0796
41915,0.0306,0.1476,0.102,0.4616,0.0002,0.0,0.013,0.0002
281311,0.262,0.4638,0.3884,0.4984,0.0002,0.4306,0.036,0.0002
281310,0.029,0.2942,0.1892,0.3622,0.0,0.0,0.0,0.4764
41911,0.0138,0.1688,0.421,0.0882,0.0002,0.0,0.0,0.2788
17535,0.1894,0.2928,0.3694,0.2724,0.0002,0.1802,0.0,0.0002
281319,0.099,0.0996,0.3734,0.0454,0.214,0.0,0.0,0.04
158414,0.0208,0.448,0.1398,0.1984,0.354,0.0,0.0,0.0008
535791,0.3302,0.415,0.493,0.378,0.0002,0.0,0.0214,0.0002
152542,0.0934,0.4318,0.3696,0.3288,0.0452,0.0,0.0,0.3762
10623,0.3552,0.1938,0.2232,0.0844,0.0002,0.0,0.0,0.0002
33449,0.0572,0.4614,0.1522,0.2422,0.0,0.0,0.0,0.0
535223,0.2206,0.0234,0.0016,0.0278,0.026,0.0,0.0,0.4586
33443,0.0644,0.0098,0.0736,0.227,0.0002,0.2124,0.0224,0.0002
33193,0.0164,0.403,0.064,0.269,0.0,0.0,0.0,0.0
535229,0.2314,0.0198,0.2494,0.3884,0.3394,0.0,0.0,0.255
33446,0.0,0.16,0.2176,0.0162,0.0,0.0,0.0,0.0
33445,0.005,0.3018,0.0094,0.1918,0.0,0.0,0.0,0.0
17759,0.2938,0.1648,0.4028,0.0232,0.0004,0.0,0.0,0.0002
17758,0.4578,0.0892,0.1918,0.3962,0.0002,0.0,0.0,0.0002
268735,0.3738,0.395,0.4018,0.0228,0.0002,0.0,0.0174,0.0002
17755,0.0322,0.4992,0.1992,0.0022,0.0002,0.0002,0.0002,0.0002
36541,0.0486,0.0134,0.1586,0.2648,0.0002,0.0016,0.0008,0.0002
36015,0.0312,0.3164,0.3128,0.259,0.0002,0.0,0.0,0.0002
36014,0.0188,0.3918,0.3514,0.135,0.0002,0.0,0.0024,0.0002
36011,0.072,0.1262,0.455,0.3502,0.0002,0.0,0.0,0.0002
560286,0.12,0.06,0.2272,0.3002,0.0002,0.0,0.0,0.0202
34943,0.1506,0.2082,0.3756,0.421,0.0002,0.0002,0.0306,0.0002
7326,0.211,0.4626,0.3702,0.3654,0.0002,0.0,0.0,0.0002
7327,0.0458,0.4666,0.0808,0.2576,0.0002,0.0,0.0,0.0002
7323,0.1526,0.363,0.483,0.183,0.0,0.0,0.0,0.0
83263,0.4762,0.1294,0.2276,0.141,0.4776,0.0,0.0,0.3808
18783,0.1854,0.433,0.2166,0.3942,0.0,0.0,0.0,0.0
695454,0.0272,0.0732,0.2584,0.187,0.0866,0.0,0.0,0.0008
532878,0.0288,0.2952,0.0286,0.2802,0.0,0.0,0.0,0.0
699598,0.0562,0.1622,0.4822,0.3834,0.0002,0.0008,0.1202,0.0002
537579,0.309,0.0588,0.0432,0.3252,0.0002,0.0076,0.0048,0.0002
537575,0.0828,0.312,0.4088,0.036,0.002,0.0,0.0274,0.0002
33991,0.0856,0.4566,0.236,0.066,0.0,0.0,0.0,0.0
33990,0.1586,0.3784,0.0088,0.0062,0.0068,0.0,0.0,0.2274
33993,0.1814,0.1428,0.0964,0.1134,0.0,0.0,0.0,0.0
33223,0.279,0.2508,0.0962,0.1784,0.4678,0.0024,0.1092,0.0436
33994,0.3916,0.1608,0.253,0.4914,0.0,0.0,0.0,0.0
33997,0.0056,0.3326,0.2474,0.0044,0.0002,0.0,0.0,0.0002
149661,0.0028,0.4846,0.2518,0.0202,0.0,0.0,0.0,0.0
33999,0.0114,0.2052,0.3724,0.0592,0.0002,0.0,0.0,0.0016
33998,0.015,0.4606,0.153,0.0054,0.0002,0.0,0.0,0.0002
269023,0.1592,0.2092,0.4522,0.075,0.0164,0.0012,0.0902,0.0002
269022,0.1344,0.016,0.0172,0.1078,0.0046,0.0,0.0,0.0
269021,0.4376,0.141,0.4534,0.1746,0.0002,0.0002,0.0002,0.0002
76509,0.2934,0.0286,0.0068,0.458,0.0234,0.0,0.0,0.003
15454,0.2,0.0718,0.496,0.3584,0.0002,0.0002,0.0018,0.0002
34415,0.085,0.0284,0.1548,0.2482,0.0002,0.0006,0.0082,0.0002
268991,0.34,0.4324,0.2716,0.2998,0.027,0.0,0.0,0.1122
34411,0.1998,0.0628,0.2974,0.484,0.0002,0.1608,0.496,0.0002
8621,0.0,0.3422,0.018,0.08,0.0,0.0,0.0,0.0
109295,0.3562,0.0124,0.1902,0.2362,0.0002,0.0002,0.0002,0.0002
34412,0.0518,0.4696,0.1834,0.0114,0.0002,0.0354,0.013,0.0006
298734,0.3986,0.3152,0.3464,0.16,0.0002,0.0,0.0308,0.0002
298733,0.0848,0.4438,0.341,0.227,0.0002,0.0,0.2498,0.0002
273566,0.0064,0.35,0.3822,0.0296,0.0014,0.0,0.0008,0.0402
541421,0.3708,0.058,0.054,0.2912,0.449,0.0,0.0,0.2776
541422,0.0956,0.1354,0.0062,0.424,0.0002,0.001,0.0004,0.0002
541423,0.426,0.3,0.2456,0.3428,0.0006,0.0,0.0,0.0096
136619,0.2028,0.2898,0.0354,0.3142,0.0002,0.0002,0.0002,0.0002
543451,0.1576,0.2358,0.2204,0.2146,0.2502,0.0,0.001,0.0306
9983,0.0976,0.3306,0.4704,0.2166,0.0002,0.1496,0.0462,0.0002
829917,0.172,0.2948,0.4608,0.407,0.0596,0.0,0.0,0.0002
280685,0.0848,0.072,0.0262,0.148,0.0,0.0,0.0,0.4404
562655,0.036,0.3514,0.4462,0.3622,0.0002,0.2252,0.0,0.0002
86911,0.4946,0.3068,0.364,0.2054,0.0156,0.2462,0.001,0.0006
414,0.2812,0.3296,0.2032,0.4916,0.0012,0.0,0.0,0.0
415,0.202,0.4022,0.2336,0.3748,0.0002,0.0186,0.0032,0.0002
413,0.1122,0.2774,0.1488,0.4682,0.0002,0.0,0.0,0.0002
1387,0.019,0.3596,0.0404,0.459,0.0002,0.0,0.0,0.0068
551258,0.266,0.2958,0.192,0.0004,0.2166,0.0794,0.0058,0.351
551254,0.23,0.0592,0.0848,0.236,0.0,0.0,0.0,0.0
551255,0.3064,0.4306,0.3202,0.2508,0.1882,0.0004,0.0012,0.0078
551251,0.0132,0.4974,0.397,0.0052,0.001,0.0082,0.0008,0.0002
603117,0.0656,0.0302,0.146,0.191,0.0002,0.363,0.0052,0.0002
567933,0.1588,0.1034,0.4462,0.1148,0.0002,0.2764,0.458,0.0002
567931,0.1686,0.1994,0.3288,0.164,0.0002,0.053,0.105,0.0002
567934,0.304,0.3476,0.2636,0.329,0.0002,0.0024,0.1966,0.0002
533081,0.0442,0.3082,0.3386,0.0166,0.0,0.0,0.0004,0.0
165758,0.208,0.368,0.0784,0.0438,0.0002,0.1746,0.1226,0.0002
266597,0.0758,0.3482,0.0674,0.1532,0.0,0.491,0.4666,0.0008
542796,0.0196,0.3656,0.007,0.3974,0.0,0.0004,0.001,0.0
118495,0.1158,0.2136,0.2776,0.1666,0.0002,0.0778,0.2816,0.0002
118494,0.2294,0.4972,0.4888,0.2796,0.0002,0.0024,0.4042,0.0002
118493,0.0754,0.1256,0.305,0.4688,0.0002,0.0,0.2256,0.0002
165023,0.3034,0.2402,0.2968,0.4176,0.0,0.0,0.0,0.0
19179,0.167,0.4898,0.1536,0.4844,0.0002,0.0,0.0142,0.0002
91502,0.0312,0.0592,0.1866,0.0504,0.4318,0.0,0.0,0.0
838267,0.166,0.3488,0.4062,0.1094,0.0002,0.2848,0.1724,0.0018
170590,0.0758,0.232,0.451,0.0466,0.0156,0.0,0.0,0.2394
19175,0.2392,0.1146,0.4088,0.457,0.0002,0.0,0.0,0.0002
281819,0.0272,0.323,0.485,0.038,0.0396,0.0,0.0,0.0654
575847,0.3094,0.3978,0.3268,0.4702,0.0806,0.0,0.0,0.2136
116430,0.398,0.2544,0.0884,0.3252,0.0002,0.0042,0.028,0.0002
35453,0.2966,0.4992,0.4938,0.2756,0.0002,0.377,0.0108,0.0002
282350,0.4192,0.0526,0.24,0.286,0.0002,0.4764,0.2506,0.0002
35451,0.0734,0.1724,0.387,0.4326,0.0002,0.0002,0.0592,0.0002
35454,0.4932,0.4056,0.1168,0.167,0.0002,0.0,0.0,0.0002
35455,0.0216,0.3126,0.3326,0.278,0.0002,0.0482,0.1934,0.0002
51623,0.0002,0.3754,0.0232,0.032,0.0002,0.4652,0.0,0.0002
156637,0.2432,0.3788,0.1622,0.1756,0.2392,0.0,0.0,0.1112
617535,0.1376,0.1528,0.1606,0.1708,0.2462,0.0,0.016,0.0786
838083,0.3054,0.3542,0.048,0.2542,0.047,0.0024,0.0,0.0732
633581,0.1132,0.361,0.4412,0.1256,0.0002,0.0,0.0,0.0428
148329,0.003,0.2964,0.061,0.1996,0.0004,0.0498,0.0262,0.014
148325,0.3052,0.357,0.3118,0.2358,0.0,0.0,0.0,0.0
148326,0.1242,0.1404,0.0658,0.2376,0.0002,0.0002,0.0002,0.0002
36223,0.0868,0.354,0.2888,0.2208,0.0002,0.0,0.0132,0.0002
559263,0.2112,0.229,0.0646,0.234,0.0,0.0,0.0,0.0
559262,0.3252,0.484,0.0942,0.0626,0.0,0.0,0.0,0.0
166591,0.4362,0.4274,0.4322,0.3296,0.0396,0.147,0.0,0.0704
166590,0.1262,0.2694,0.2022,0.436,0.0,0.0,0.0,0.032
558028,0.3656,0.1862,0.2618,0.2828,0.0002,0.0002,0.0002,0.0002
99228,0.3582,0.4808,0.1268,0.2402,0.294,0.0,0.0,0.184
16837,0.0,0.0596,0.0068,0.2478,0.0,0.1986,0.458,0.0
539259,0.3388,0.2526,0.312,0.4748,0.0862,0.0,0.0,0.1696
16835,0.0,0.259,0.0458,0.063,0.0,0.468,0.3244,0.0
298139,0.2622,0.2194,0.484,0.0656,0.0,0.0,0.0,0.0
550615,0.1588,0.3482,0.486,0.2624,0.0002,0.406,0.0324,0.0002
539255,0.3562,0.2452,0.1024,0.0458,0.2608,0.0,0.0,0.0506
16839,0.005,0.367,0.0216,0.4754,0.0,0.0,0.0,0.0
6350,0.1384,0.377,0.0756,0.47,0.0182,0.0,0.0,0.353
6351,0.3136,0.181,0.4364,0.405,0.0002,0.0014,0.0,0.0002
117342,0.415,0.056,0.0046,0.1154,0.0002,0.1342,0.1014,0.0002
117343,0.115,0.2734,0.0828,0.2342,0.0002,0.1632,0.3292,0.0002
141695,0.3974,0.4484,0.2144,0.1036,0.2602,0.0,0.0002,0.1664
269518,0.0778,0.2006,0.0028,0.3886,0.0002,0.0002,0.0002,0.0002
166045,0.4586,0.4188,0.4848,0.3656,0.0,0.0,0.0,0.0
166047,0.472,0.469,0.1636,0.1706,0.4884,0.0,0.0,0.0
166046,0.0322,0.4604,0.426,0.0672,0.0,0.0,0.0,0.0
574391,0.221,0.4832,0.2924,0.1648,0.4698,0.0,0.0,0.2012
574395,0.0258,0.1284,0.18,0.0256,0.0002,0.0002,0.0002,0.0002
574399,0.179,0.2004,0.2754,0.2244,0.0132,0.0,0.0634,0.0002
539038,0.372,0.3292,0.1314,0.0878,0.0148,0.0,0.0,0.0218
135788,0.0004,0.138,0.196,0.0524,0.0,0.0562,0.1324,0.0
84077,0.039,0.0672,0.3118,0.2012,0.0,0.0,0.0,0.0
546159,0.3812,0.4086,0.1858,0.457,0.0158,0.0866,0.0,0.0398
546158,0.1454,0.4998,0.264,0.06,0.0002,0.0,0.0,0.0294
33052,0.33,0.0978,0.0262,0.4808,0.0002,0.0002,0.0002,0.0002
546151,0.0724,0.28,0.2066,0.2258,0.001,0.0,0.0,0.1146
33055,0.1398,0.218,0.434,0.0228,0.0008,0.0002,0.0128,0.0002
542878,0.4984,0.4024,0.3284,0.302,0.0,0.0,0.0,0.0
542873,0.0002,0.1772,0.1256,0.0914,0.0,0.4348,0.492,0.0
542877,0.01,0.0496,0.1864,0.1064,0.0,0.0,0.0,0.0
546487,0.0866,0.3994,0.2334,0.092,0.4042,0.0,0.0262,0.0156
182135,0.0272,0.0708,0.0026,0.0042,0.0002,0.0548,0.2746,0.0002
531647,0.2912,0.0106,0.1554,0.1988,0.001,0.0,0.0,0.0038
3227,0.002,0.0076,0.1364,0.418,0.0222,0.0,0.0,0.0
164509,0.0854,0.3234,0.1668,0.0312,0.0,0.0,0.0,0.0
13277,0.0014,0.056,0.4554,0.1178,0.0002,0.0002,0.0298,0.0002
295611,0.1426,0.0358,0.059,0.1694,0.0,0.0,0.0,0.0
13271,0.1094,0.1388,0.1836,0.3806,0.0002,0.0,0.0,0.0102
13279,0.087,0.4314,0.375,0.3894,0.0002,0.4814,0.2132,0.0002
694990,0.463,0.3846,0.4412,0.4356,0.3094,0.0,0.0,0.4256
528979,0.0142,0.2664,0.0006,0.2718,0.2736,0.0002,0.0002,0.0002
538343,0.3942,0.2832,0.3104,0.3914,0.0192,0.0,0.0,0.0122
3327,0.0002,0.3994,0.0212,0.0862,0.0002,0.3682,0.109,0.0002
538349,0.4492,0.2504,0.294,0.4228,0.1494,0.0,0.0,0.135
34886,0.0002,0.3306,0.0032,0.064,0.0,0.4034,0.2902,0.0
562791,0.1262,0.4058,0.4732,0.2196,0.0002,0.0002,0.0002,0.0002
562799,0.1912,0.2998,0.1666,0.073,0.0002,0.0002,0.0876,0.0004
562798,0.3396,0.3184,0.4748,0.443,0.4234,0.0,0.0,0.1702
280219,0.3796,0.455,0.4198,0.4778,0.0,0.0,0.0,0.0
281150,0.2374,0.339,0.089,0.1666,0.0,0.0,0.0,0.0
87639,0.3238,0.1724,0.1026,0.1244,0.0002,0.0,0.011,0.0008
699101,0.0046,0.0538,0.316,0.0622,0.0002,0.1484,0.4962,0.0002
248814,0.4664,0.3668,0.4998,0.459,0.0002,0.0002,0.0002,0.0002
156526,0.3152,0.2084,0.4148,0.4804,0.127,0.0,0.0,0.0346
136555,0.0748,0.2218,0.064,0.2356,0.0046,0.0,0.0096,0.3136
169310,0.3778,0.0784,0.293,0.0026,0.0002,0.1698,0.4342,0.0002
27702,0.2206,0.1534,0.0766,0.4306,0.0,0.0,0.0,0.0
76190,0.0224,0.266,0.4172,0.0104,0.0002,0.0002,0.0002,0.0002
27706,0.0912,0.127,0.3688,0.2846,0.0,0.0,0.0,0.0
87758,0.1172,0.0818,0.0334,0.243,0.2874,0.0,0.0116,0.144
25966,0.1298,0.2016,0.0224,0.089,0.0032,0.0,0.0,0.146
6510,0.0468,0.4516,0.4408,0.0416,0.0002,0.0,0.0,0.0002
6511,0.0226,0.254,0.4956,0.0938,0.0002,0.0008,0.2702,0.0002
35131,0.001,0.2024,0.3996,0.1428,0.0002,0.0,0.0,0.0168
174574,0.2484,0.324,0.111,0.4822,0.012,0.0,0.0006,0.0142
174573,0.4604,0.1982,0.4274,0.1918,0.0004,0.0,0.0,0.0002
550342,0.2028,0.4446,0.413,0.2596,0.0,0.0,0.0,0.0
267675,0.3592,0.3374,0.4444,0.104,0.1318,0.0012,0.0,0.2758
267676,0.3786,0.3224,0.23,0.4658,0.0012,0.0,0.0,0.0
560109,0.1118,0.36,0.2236,0.1006,0.0002,0.0,0.0,0.0044
74731,0.0022,0.2246,0.2962,0.434,0.3278,0.0,0.002,0.0012
76991,0.216,0.23,0.1198,0.3386,0.0046,0.0,0.0132,0.0002
564959,0.1176,0.4388,0.2764,0.2592,0.0002,0.006,0.0002,0.0004
35415,0.1762,0.204,0.2666,0.0896,0.031,0.1412,0.088,0.0002
541217,0.0016,0.4776,0.0072,0.261,0.0,0.001,0.0002,0.0
541740,0.0488,0.2986,0.015,0.369,0.3558,0.0092,0.0434,0.0014
541215,0.073,0.2396,0.0426,0.3012,0.0,0.0,0.0,0.0
541214,0.0,0.1628,0.0044,0.2862,0.0,0.012,0.001,0.0
92622,0.327,0.0794,0.1326,0.3716,0.0368,0.0014,0.001,0.0132
541218,0.0002,0.361,0.006,0.1784,0.0,0.0012,0.0002,0.002
145133,0.036,0.3936,0.4604,0.4182,0.091,0.0,0.0,0.087
576703,0.2278,0.2102,0.1046,0.4778,0.0002,0.0028,0.0086,0.0002
531003,0.1486,0.366,0.4122,0.0478,0.0002,0.0002,0.0002,0.0002
576707,0.2612,0.105,0.32,0.0978,0.0002,0.0002,0.0002,0.0002
531007,0.1886,0.3384,0.2868,0.2754,0.3952,0.0,0.0,0.132
19619,0.0296,0.4814,0.2282,0.1738,0.0,0.0,0.0,0.0
576709,0.1894,0.2382,0.1564,0.1976,0.0002,0.0212,0.0016,0.0002
19615,0.1544,0.0376,0.2934,0.4968,0.0014,0.0,0.0,0.051
19611,0.235,0.1274,0.4074,0.304,0.0,0.0,0.0,0.0
182734,0.2208,0.1672,0.0892,0.2014,0.0002,0.3014,0.3498,0.0002
42478,0.2572,0.4866,0.1692,0.3724,0.0002,0.4912,0.4126,0.0002
315101,0.3352,0.4512,0.4648,0.3478,0.0002,0.0158,0.0546,0.0002
315102,0.2346,0.4804,0.3748,0.3574,0.0002,0.0008,0.4848,0.0002
42479,0.0788,0.3152,0.037,0.2628,0.0002,0.0006,0.0128,0.0002
100735,0.217,0.0732,0.2042,0.281,0.001,0.0,0.0126,0.0004
273046,0.0416,0.4736,0.0194,0.3972,0.0,0.0,0.0,0.0
10990,0.3778,0.4398,0.4442,0.4874,0.0002,0.0002,0.0004,0.0002
273045,0.0754,0.201,0.076,0.1692,0.0,0.0002,0.0,0.0
531051,0.0184,0.1084,0.301,0.0002,0.0002,0.0002,0.0002,0.0002
50877,0.068,0.086,0.1198,0.1992,0.0002,0.003,0.0,0.0002
35223,0.4148,0.1384,0.3058,0.264,0.0002,0.0002,0.0002,0.0002
2213,0.0132,0.4184,0.078,0.1442,0.0002,0.0002,0.0002,0.0002
2214,0.0594,0.3824,0.2462,0.0094,0.306,0.0,0.0,0.0014
270636,0.0004,0.3354,0.0016,0.4168,0.0,0.0184,0.0002,0.0
532933,0.0352,0.419,0.3146,0.1196,0.0048,0.0932,0.2032,0.158
297117,0.0594,0.2764,0.3524,0.031,0.0,0.0,0.0002,0.0
17519,0.0848,0.2492,0.457,0.2028,0.0002,0.3438,0.1312,0.0002
17518,0.0104,0.133,0.357,0.0812,0.0002,0.455,0.2166,0.0002
17513,0.3228,0.1236,0.2264,0.193,0.0002,0.0002,0.0002,0.0002
281663,0.4664,0.2486,0.3328,0.0646,0.2636,0.0,0.0,0.1764
281662,0.3408,0.479,0.0814,0.0478,0.0188,0.0,0.0,0.0538
576682,0.1612,0.2628,0.281,0.1518,0.0002,0.0002,0.0002,0.0002
547518,0.2538,0.032,0.1374,0.453,0.196,0.0,0.0,0.1122
547519,0.4872,0.1764,0.0238,0.1754,0.0002,0.0,0.0074,0.0044
304590,0.0554,0.0984,0.248,0.331,0.0,0.0,0.0,0.0012
4510,0.4992,0.4478,0.367,0.4206,0.0396,0.0,0.0,0.04
547511,0.2382,0.2772,0.3012,0.2002,0.0656,0.0,0.0,0.036
547517,0.2788,0.4156,0.1336,0.3942,0.0002,0.2822,0.1088,0.0002
547515,0.1904,0.4746,0.3016,0.0664,0.0002,0.0002,0.0002,0.0002
152526,0.31,0.234,0.3006,0.0164,0.004,0.1666,0.2322,0.0002
9421,0.3066,0.4064,0.3616,0.4392,0.0002,0.0,0.0,0.0002
181741,0.124,0.0086,0.0404,0.291,0.0002,0.0002,0.0002,0.0074
9423,0.0924,0.257,0.3692,0.2556,0.1408,0.0,0.0,0.0
9422,0.0008,0.4384,0.0262,0.0686,0.0,0.0,0.0,0.1216
117871,0.4794,0.0204,0.1468,0.1214,0.0002,0.0002,0.002,0.0002
17775,0.0318,0.4298,0.0596,0.3352,0.0002,0.2448,0.0,0.0002
17774,0.0318,0.187,0.3952,0.2412,0.0002,0.0,0.0,0.0002
181215,0.0774,0.163,0.2972,0.0756,0.4836,0.0,0.0,0.036
17771,0.1456,0.2164,0.0138,0.2312,0.0068,0.0,0.0,0.2274
181742,0.3576,0.0658,0.1038,0.187,0.0002,0.0002,0.0002,0.0002
153213,0.475,0.3952,0.4372,0.2954,0.0002,0.0408,0.082,0.0002
824734,0.1384,0.385,0.3526,0.2116,0.0002,0.0,0.0,0.0002
72875,0.0112,0.2948,0.0084,0.2272,0.0002,0.0002,0.0002,0.0002
575951,0.1802,0.4706,0.4566,0.42,0.1358,0.0,0.0,0.1844
100987,0.1006,0.1612,0.0492,0.0006,0.2738,0.0,0.0,0.1456
36567,0.0052,0.118,0.0422,0.0192,0.0002,0.0,0.0,0.0002
139677,0.1192,0.473,0.4612,0.2096,0.0,0.0,0.0,0.0
139678,0.0632,0.1898,0.1958,0.0834,0.0,0.343,0.4594,0.216
139679,0.0078,0.248,0.1,0.1628,0.0,0.0,0.0,0.0
270892,0.0008,0.4106,0.0156,0.1048,0.0,0.0002,0.0002,0.0424
547166,0.4924,0.2354,0.3884,0.442,0.1968,0.0,0.0,0.1284
828395,0.1098,0.3164,0.311,0.4522,0.0012,0.0,0.3166,0.0024
33422,0.0,0.1724,0.064,0.1162,0.0,0.0,0.0,0.0
33427,0.0398,0.1014,0.0024,0.4222,0.0038,0.0002,0.0298,0.3328
566622,0.251,0.1496,0.0892,0.1698,0.0008,0.0,0.0,0.0
33429,0.0058,0.2494,0.0372,0.0382,0.0,0.0,0.0,0.0
168830,0.1074,0.1902,0.114,0.3798,0.005,0.0,0.0,0.1888
71342,0.018,0.3018,0.0324,0.1596,0.0002,0.0078,0.0102,0.0002
698999,0.4384,0.059,0.237,0.4936,0.0002,0.0004,0.018,0.0002
175293,0.263,0.0268,0.1356,0.4284,0.0002,0.0,0.0,0.0046
295403,0.4094,0.0738,0.36,0.0388,0.0,0.0,0.0,0.0
290167,0.4096,0.1262,0.0188,0.0292,0.0002,0.0002,0.0322,0.0002
539758,0.1324,0.1156,0.2066,0.0704,0.0002,0.0002,0.0026,0.0002
18399,0.299,0.0432,0.4222,0.0858,0.0002,0.0004,0.2378,0.0002
147885,0.2208,0.433,0.2504,0.472,0.0,0.0,0.0,0.0
18391,0.4026,0.1044,0.1646,0.0948,0.0002,0.0122,0.1162,0.0002
18395,0.0866,0.2768,0.2898,0.0264,0.0002,0.0,0.0016,0.0002
37742,0.078,0.2076,0.0338,0.004,0.0002,0.0,0.1148,0.0002
18397,0.3824,0.398,0.3344,0.2572,0.0002,0.0002,0.0002,0.0002
529723,0.2236,0.0934,0.0922,0.2128,0.0004,0.0686,0.0378,0.0012
8601,0.282,0.1634,0.4926,0.2898,0.0,0.0,0.0,0.0
8606,0.0004,0.3608,0.4804,0.0006,0.0,0.0,0.0,0.0
8607,0.1024,0.1204,0.1998,0.0626,0.0,0.0,0.0,0.0
8605,0.0876,0.4158,0.2956,0.2928,0.0,0.0,0.0,0.0
171197,0.1086,0.3784,0.2698,0.4624,0.0534,0.0,0.0,0.0084
212174,0.0748,0.2996,0.4,0.1334,0.0002,0.0002,0.0002,0.0002
272493,0.3728,0.2568,0.1404,0.415,0.0,0.0,0.0,0.0
182894,0.4226,0.2664,0.2952,0.4088,0.0002,0.0002,0.0002,0.0002
829933,0.216,0.3258,0.2594,0.3448,0.0002,0.0,0.0008,0.0002
829934,0.0376,0.4062,0.1562,0.4162,0.0002,0.0,0.0,0.074
562638,0.2832,0.1688,0.462,0.104,0.002,0.0,0.0,0.0082
11007,0.2432,0.1356,0.4022,0.4808,0.0002,0.4412,0.3366,0.0002
108271,0.0954,0.089,0.406,0.0348,0.0002,0.0002,0.0002,0.0002
76527,0.2908,0.0552,0.1912,0.2154,0.0002,0.0002,0.0068,0.0002
76526,0.413,0.1058,0.4922,0.0296,0.0002,0.0002,0.0004,0.0002
76525,0.0024,0.0642,0.354,0.1944,0.0002,0.0,0.0054,0.0002
76523,0.047,0.3886,0.4592,0.0934,0.0002,0.0002,0.001,0.0002
72863,0.1858,0.3294,0.4048,0.415,0.0002,0.4002,0.4342,0.0002
278989,0.0002,0.3808,0.016,0.1548,0.0002,0.0002,0.0002,0.0002
